checkpoint,constraint_repr,slack_weight,couple_rows,arm,variant,active_constraints,dataset,episodes,construct_no_aug,construct_aug,construct_sol_infeasible,construct_ins_infeasible,masked_no_aug,masked_aug,masked_sol_infeasible,masked_ins_infeasible
results/pomo1000/train_pomo_soft_attr/20260906_024257train_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,CVRP_Ldecl,route_limit,vrpbltw50_uniform.pkl,128,16.6074,17.575,99.954,89.844,15.4744,13.5147,0.0,0.0
results/pomo1000/train_pomo_soft_attr/20260906_024257train_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,VRPB_Ldecl,backhaul+route_limit,vrpbltw50_uniform.pkl,128,15.9491,16.148,98.867,50.0,14.4648,12.8617,0.0,0.0
results/pomo1000/train_pomo_soft_attr/20260906_024257train_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,VRPTW_Ldecl,route_limit+time_window,vrpbltw50_uniform.pkl,128,15.0389,14.6008,26.077,0.0,15.0225,14.5881,0.0,0.0
results/pomo1000/train_pomo_soft_attr/20260906_024257train_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,VRPBTW_Ldecl,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,15.522,14.9607,32.722,0.0,15.5141,14.9535,0.0,0.0
results/car1000/train_attr/20260906_025721train_attr/epoch-85.pt,attr,0.0,True,attr,CVRP_Ldecl,route_limit,vrpbltw50_uniform.pkl,128,12.7297,12.9564,99.023,95.312,13.6409,12.451,0.0,0.0,14.98,15.8354,89.844,57.031
results/car1000/train_attr/20260906_025721train_attr/epoch-85.pt,attr,0.0,True,attr,VRPB_Ldecl,backhaul+route_limit,vrpbltw50_uniform.pkl,128,11.5385,12.6606,94.629,73.438,13.3978,11.9239,0.0,0.0,14.2179,14.0532,79.297,24.219
results/car1000/train_attr/20260906_025721train_attr/epoch-85.pt,attr,0.0,True,attr,VRPTW_Ldecl,route_limit+time_window,vrpbltw50_uniform.pkl,128,16.4493,16.2086,36.621,1.562,17.4271,15.9466,0.0,0.0,16.5632,15.9518,20.41,0.0
results/car1000/train_attr/20260906_025721train_attr/epoch-85.pt,attr,0.0,True,attr,VRPBTW_Ldecl,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,16.6508,16.6932,53.027,3.906,18.522,16.6768,0.0,0.0,16.5809,16.5807,49.414,3.125
results/pomo1000/train_pomo_soft_interface/20260906_024337train_interface/epoch-240.pt,interface,0.0,True,pomo_soft_interface,CVRP_Ldecl,route_limit,vrpbltw50_uniform.pkl,128,12.3815,11.3744,62.229,0.0,12.0776,11.3256,0.0,0.0
results/pomo1000/train_pomo_soft_interface/20260906_024337train_interface/epoch-240.pt,interface,0.0,True,pomo_soft_interface,VRPB_Ldecl,backhaul+route_limit,vrpbltw50_uniform.pkl,128,11.502,10.524,44.551,0.0,11.3787,10.5015,0.0,0.0
results/pomo1000/train_pomo_soft_interface/20260906_024337train_interface/epoch-240.pt,interface,0.0,True,pomo_soft_interface,VRPTW_Ldecl,route_limit+time_window,vrpbltw50_uniform.pkl,128,15.0218,14.5989,1.946,0.0,15.0057,14.5956,0.0,0.0
results/pomo1000/train_pomo_soft_interface/20260906_024337train_interface/epoch-240.pt,interface,0.0,True,pomo_soft_interface,VRPBTW_Ldecl,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,15.6383,15.1395,3.062,0.0,15.6047,15.1308,0.0,0.0
results/car1000/train_interface/20260906_025801train_interface/epoch-85.pt,interface,0.0,True,interface,CVRP_Ldecl,route_limit,vrpbltw50_uniform.pkl,128,14.3482,12.267,0.293,0.0,13.7858,12.007,0.0,0.0,14.2521,12.2163,0.195,0.0
results/car1000/train_interface/20260906_025801train_interface/epoch-85.pt,interface,0.0,True,interface,VRPB_Ldecl,backhaul+route_limit,vrpbltw50_uniform.pkl,128,13.2123,11.0189,0.098,0.0,12.7173,10.7557,0.0,0.0,13.1791,10.9956,0.0,0.0
results/car1000/train_interface/20260906_025801train_interface/epoch-85.pt,interface,0.0,True,interface,VRPTW_Ldecl,route_limit+time_window,vrpbltw50_uniform.pkl,128,16.668,15.7723,1.855,0.0,16.4912,15.6145,0.0,0.0,16.6084,15.7109,1.465,0.0
results/car1000/train_interface/20260906_025801train_interface/epoch-85.pt,interface,0.0,True,interface,VRPBTW_Ldecl,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,17.4974,16.5386,2.148,0.0,17.2846,16.3708,0.0,0.0,17.4462,16.5125,1.953,0.0
