checkpoint,constraint_repr,slack_weight,couple_rows,arm,variant,active_constraints,dataset,episodes,construct_no_aug,construct_aug,construct_sol_infeasible,construct_ins_infeasible,masked_no_aug,masked_aug,masked_sol_infeasible,masked_ins_infeasible,improve_no_aug,improve_aug,improve_sol_infeasible,improve_ins_infeasible
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,CVRP,,vrpbltw50_uniform.pkl,128,13.7997,14.1947,98.535,92.188,14.2101,12.6558,0.0,0.0,17.3873,16.8954,85.352,45.312
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,VRPB,backhaul,vrpbltw50_uniform.pkl,128,13.614,13.3198,89.16,44.531,13.5527,12.1769,0.0,0.0,14.664,13.7319,77.734,23.438
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,VRPL,route_limit,vrpbltw50_uniform.pkl,128,13.7997,14.1947,98.535,92.188,14.1675,12.5789,0.0,0.0,17.3773,16.8811,88.77,50.0
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,VRPTW,time_window,vrpbltw50_uniform.pkl,128,17.3226,16.6146,48.145,0.781,17.9384,16.3064,0.0,0.0,17.113,16.3281,24.902,0.0
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,13.614,13.3198,89.16,44.531,13.6247,12.126,0.0,0.0,14.1572,13.5625,83.105,28.906
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,16.8975,17.0221,56.543,7.812,19.0588,17.1392,0.0,0.0,16.9012,17.0413,53.906,6.25
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,17.3226,16.6146,48.145,0.781,17.9384,16.3064,0.0,0.0,17.113,16.3281,24.902,0.0
/home/ubuntu/CaR-constraint/results/composition/train_attr/epoch-50.pt,attr,0.0,True,attr,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,16.8975,17.0221,56.543,7.812,19.0588,17.1392,0.0,0.0,16.9012,17.0413,53.906,6.25
/home/ubuntu/CaR-constraint/results/composition/train_pomo_soft_attr/epoch-50.pt,attr,0.0,True,pomo_soft_attr,CVRP,,vrpbltw50_uniform.pkl,128,13.764,13.8477,99.009,61.719,12.153,11.0054,0.0,0.0
/home/ubuntu/CaR-constraint/results/composition/train_pomo_soft_attr/epoch-50.pt,attr,0.0,True,pomo_soft_attr,VRPB,backhaul,vrpbltw50_uniform.pkl,128,12.9767,11.8064,94.497,17.188,11.9358,10.6796,0.0,0.0
