checkpoint,constraint_repr,slack_weight,couple_rows,arm,variant,active_constraints,dataset,episodes,construct_no_aug,construct_aug,construct_sol_infeasible,construct_ins_infeasible,masked_no_aug,masked_aug,masked_sol_infeasible,masked_ins_infeasible,improve_no_aug,improve_aug,improve_sol_infeasible,improve_ins_infeasible
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,CVRP+DL,draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,17.327,15.1448,0.0,0.0,17.2044,16.368,85.547,44.531
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,VRPB+DL,backhaul+draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,16.6037,13.9339,0.0,0.0,15.8645,14.2112,72.363,17.969
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,VRPL+DL,route_limit+draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,17.296,15.0648,0.0,0.0,17.6615,16.0662,92.871,62.5
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,VRPTW+DL,time_window+draft_limit,vrpbltw50_uniform.pkl,128,nan,14.5179,99.902,99.219,18.1904,15.8783,0.0,0.0,16.7414,15.8783,24.609,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,VRPBL+DL,backhaul+route_limit+draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,16.674,14.0595,0.0,0.0,15.1324,14.2111,83.691,29.688
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,VRPBTW+DL,backhaul+time_window+draft_limit,vrpbltw50_uniform.pkl,128,nan,16.1505,99.805,98.438,20.7605,18.4619,0.0,0.0,16.6677,16.4427,88.965,64.062
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,VRPLTW+DL,route_limit+time_window+draft_limit,vrpbltw50_uniform.pkl,128,nan,14.5179,99.902,99.219,18.1904,15.8783,0.0,0.0,16.7414,15.8783,25.098,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-100.pt,attr,0.0,True,attr,VRPBLTW+DL,backhaul+route_limit+time_window+draft_limit,vrpbltw50_uniform.pkl,128,nan,16.1505,99.805,98.438,20.7605,18.4619,0.0,0.0,16.6677,16.3847,89.062,64.844
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,CVRP+DL,draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,18.1967,16.0013,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,VRPB+DL,backhaul+draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,16.5612,14.8272,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,VRPL+DL,route_limit+draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,17.7553,15.4793,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,VRPTW+DL,time_window+draft_limit,vrpbltw50_uniform.pkl,128,18.6815,17.3602,99.961,95.312,18.3599,17.1368,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,VRPBL+DL,backhaul+route_limit+draft_limit,vrpbltw50_uniform.pkl,128,nan,nan,100.0,100.0,16.3646,14.3377,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,VRPBTW+DL,backhaul+time_window+draft_limit,vrpbltw50_uniform.pkl,128,19.3795,16.3847,99.768,78.906,18.0945,16.9945,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,VRPLTW+DL,route_limit+time_window+draft_limit,vrpbltw50_uniform.pkl,128,18.6815,17.3602,99.961,95.312,18.3599,17.1368,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-300.pt,attr,0.0,True,pomo_soft_attr,VRPBLTW+DL,backhaul+route_limit+time_window+draft_limit,vrpbltw50_uniform.pkl,128,19.3795,16.3847,99.768,78.906,18.0945,16.9945,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,CVRP+DL,draft_limit,vrpbltw50_uniform.pkl,128,16.0546,14.28,0.293,0.0,15.0548,13.7193,0.0,0.0,15.5181,13.922,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,VRPB+DL,backhaul+draft_limit,vrpbltw50_uniform.pkl,128,14.5277,12.9074,0.391,0.0,13.7097,12.3273,0.0,0.0,14.168,12.5999,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,VRPL+DL,route_limit+draft_limit,vrpbltw50_uniform.pkl,128,14.5873,13.1494,5.957,0.0,14.1446,12.7087,0.0,0.0,14.2958,12.8074,2.246,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,VRPTW+DL,time_window+draft_limit,vrpbltw50_uniform.pkl,128,19.0023,17.7402,7.52,0.0,18.6821,17.2531,0.0,0.0,18.9696,17.4304,1.465,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,VRPBL+DL,backhaul+route_limit+draft_limit,vrpbltw50_uniform.pkl,128,13.602,12.0233,3.906,0.0,12.9025,11.5693,0.0,0.0,13.1763,11.6668,0.781,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,VRPBTW+DL,backhaul+time_window+draft_limit,vrpbltw50_uniform.pkl,128,19.1699,17.8774,5.762,0.0,18.6974,17.5268,0.0,0.0,19.1105,17.7338,4.199,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,VRPLTW+DL,route_limit+time_window+draft_limit,vrpbltw50_uniform.pkl,128,18.0399,17.1974,38.184,0.0,18.0585,16.6606,0.0,0.0,17.8749,16.6803,6.445,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_interface/epoch-100.pt,interface,0.0,True,interface,VRPBLTW+DL,backhaul+route_limit+time_window+draft_limit,vrpbltw50_uniform.pkl,128,18.108,17.2497,27.441,0.0,18.3544,17.0475,0.0,0.0,18.0159,17.0872,17.09,0.0
