checkpoint,constraint_repr,slack_weight,couple_rows,arm,variant,active_constraints,dataset,episodes,construct_no_aug,construct_aug,construct_sol_infeasible,construct_ins_infeasible,masked_no_aug,masked_aug,masked_sol_infeasible,masked_ins_infeasible,improve_no_aug,improve_aug,improve_sol_infeasible,improve_ins_infeasible
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,CVRP,,vrpbltw50_uniform.pkl,128,12.7297,12.9564,99.023,95.312,13.6409,12.451,0.0,0.0,14.98,15.8354,89.844,57.031
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,VRPB,backhaul,vrpbltw50_uniform.pkl,128,11.5385,12.6606,94.629,73.438,13.3978,11.9239,0.0,0.0,14.2179,14.0532,79.297,24.219
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,VRPL,route_limit,vrpbltw50_uniform.pkl,128,12.7297,12.9564,99.023,95.312,13.577,12.3731,0.0,0.0,14.6228,15.195,94.922,73.438
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,VRPTW,time_window,vrpbltw50_uniform.pkl,128,16.4493,16.2086,36.621,1.562,17.4271,15.9466,0.0,0.0,16.5632,15.9518,20.41,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,11.5385,12.6606,94.629,73.438,13.5798,11.9687,0.0,0.0,13.082,13.0337,88.574,46.875
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,16.6508,16.6932,53.027,3.906,18.522,16.6768,0.0,0.0,16.5809,16.5807,49.414,3.125
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,16.4493,16.2086,36.621,1.562,17.4271,15.9466,0.0,0.0,16.5632,15.9518,20.312,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_attr/epoch-85.pt,attr,0.0,True,attr,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,16.6508,16.6932,53.027,3.906,18.522,16.6768,0.0,0.0,16.5809,16.5807,49.414,3.125
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,CVRP,,vrpbltw50_uniform.pkl,128,16.6074,17.575,99.954,89.844,15.4744,13.5147,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,VRPB,backhaul,vrpbltw50_uniform.pkl,128,15.9491,16.148,98.867,50.0,14.4648,12.8617,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,VRPL,route_limit,vrpbltw50_uniform.pkl,128,16.6074,16.0411,99.98,95.312,15.1188,12.9494,0.0,0.0
/home/ubuntu/CaR-constraint/results/matched_eval/train_pomo_soft_attr/epoch-240.pt,attr,0.0,True,pomo_soft_attr,VRPTW,time_window,vrpbltw50_uniform.pkl,128,15.0389,14.6008,26.077,0.0,15.0225,14.5881,0.0,0.0
