2026/09/10 12:01:54.541, 0, 79
2026/09/10 12:01:54.770, 0, 73
2026/09/10 12:01:55.000, 0, 0
2026/09/10 12:01:55.229, 0, 0
2026/09/10 12:01:55.458, 0, 0
2026/09/10 12:01:55.686, 0, 0
2026/09/10 12:01:55.914, 0, 0
2026/09/10 12:01:56.141, 0, 0
2026/09/10 12:01:56.369, 0, 0
2026/09/10 12:01:56.596, 0, 0
2026/09/10 12:01:56.827, 0, 0
2026/09/10 12:01:57.058, 0, 0
2026/09/10 12:01:57.288, 0, 0
2026/09/10 12:01:57.520, 0, 0
2026/09/10 12:01:57.751, 0, 0
2026/09/10 12:01:57.981, 0, 0
2026/09/10 12:01:58.212, 0, 0
2026/09/10 12:01:58.443, 0, 0
2026/09/10 12:01:58.674, 0, 0
2026/09/10 12:01:58.905, 0, 0
2026/09/10 12:01:59.137, 0, 0
2026/09/10 12:01:59.369, 0, 0
2026/09/10 12:01:59.600, 0, 0
2026/09/10 12:01:59.832, 0, 0
2026/09/10 12:02:00.064, 0, 0
2026/09/10 12:02:00.294, 0, 0
2026/09/10 12:02:00.525, 0, 0
2026/09/10 12:02:00.756, 0, 0
2026/09/10 12:02:00.987, 0, 0
2026/09/10 12:02:01.217, 0, 0
2026/09/10 12:02:01.448, 0, 0
2026/09/10 12:02:01.679, 0, 0
2026/09/10 12:02:01.913, 4, 0
2026/09/10 12:02:02.144, 507, 1
2026/09/10 12:02:02.372, 507, 9
2026/09/10 12:02:02.600, 507, 0
2026/09/10 12:02:02.828, 507, 0
2026/09/10 12:02:03.056, 537, 0
2026/09/10 12:02:03.284, 537, 0
2026/09/10 12:02:03.512, 537, 0
2026/09/10 12:02:03.740, 537, 0
2026/09/10 12:02:03.968, 537, 0
2026/09/10 12:02:04.196, 765, 2
2026/09/10 12:02:04.425, 813, 6
2026/09/10 12:02:04.654, 3849, 2
2026/09/10 12:02:04.884, 8025, 48
2026/09/10 12:02:05.113, 11765, 39
2026/09/10 12:02:05.341, 15937, 37
