2026/09/10 11:58:43.086, 0, 0
2026/09/10 11:58:43.339, 0, 0
2026/09/10 11:58:43.580, 0, 0
2026/09/10 11:58:43.812, 0, 0
2026/09/10 11:58:44.043, 0, 0
2026/09/10 11:58:44.273, 0, 0
2026/09/10 11:58:44.504, 0, 0
2026/09/10 11:58:44.735, 0, 0
2026/09/10 11:58:44.965, 0, 0
2026/09/10 11:58:45.197, 0, 0
2026/09/10 11:58:45.429, 0, 0
2026/09/10 11:58:45.661, 0, 0
2026/09/10 11:58:45.892, 0, 0
2026/09/10 11:58:46.123, 0, 0
2026/09/10 11:58:46.353, 0, 0
2026/09/10 11:58:46.584, 0, 0
2026/09/10 11:58:46.815, 0, 0
2026/09/10 11:58:47.046, 0, 0
2026/09/10 11:58:47.276, 0, 0
2026/09/10 11:58:47.507, 0, 0
2026/09/10 11:58:47.737, 0, 0
2026/09/10 11:58:47.968, 0, 0
2026/09/10 11:58:48.199, 0, 0
2026/09/10 11:58:48.430, 0, 0
2026/09/10 11:58:48.660, 0, 0
2026/09/10 11:58:48.891, 0, 0
2026/09/10 11:58:49.122, 0, 0
2026/09/10 11:58:49.352, 0, 0
2026/09/10 11:58:49.583, 0, 0
2026/09/10 11:58:49.813, 0, 0
2026/09/10 11:58:50.045, 0, 0
2026/09/10 11:58:50.275, 0, 0
2026/09/10 11:58:50.517, 21, 0
2026/09/10 11:58:50.751, 507, 9
2026/09/10 11:58:50.979, 507, 0
2026/09/10 11:58:51.207, 507, 0
2026/09/10 11:58:51.436, 507, 0
2026/09/10 11:58:51.666, 537, 0
2026/09/10 11:58:51.895, 537, 1
2026/09/10 11:58:52.123, 537, 0
2026/09/10 11:58:52.351, 537, 0
2026/09/10 11:58:52.579, 543, 1
2026/09/10 11:58:52.807, 807, 3
2026/09/10 11:58:53.036, 1271, 5
2026/09/10 11:58:53.266, 5287, 24
2026/09/10 11:58:53.496, 9413, 49
2026/09/10 11:58:53.726, 13473, 41
2026/09/10 11:58:53.955, 17445, 40
2026/09/10 11:58:54.183, 20987, 38
2026/09/10 11:58:54.414, 21055, 30
2026/09/10 11:58:54.644, 21055, 77
2026/09/10 11:58:54.874, 21057, 57
2026/09/10 11:58:55.105, 21057, 46
2026/09/10 11:58:55.335, 21057, 49
2026/09/10 11:58:55.564, 21057, 49
2026/09/10 11:58:55.794, 21063, 56
2026/09/10 11:58:56.023, 21063, 74
2026/09/10 11:58:56.253, 21063, 53
2026/09/10 11:58:56.483, 21063, 48
2026/09/10 11:58:56.713, 21063, 48
2026/09/10 11:58:56.942, 21063, 48
2026/09/10 11:58:57.171, 21063, 62
2026/09/10 11:58:57.401, 21063, 75
2026/09/10 11:58:57.632, 21063, 49
2026/09/10 11:58:57.861, 21063, 48
2026/09/10 11:58:58.091, 21063, 48
2026/09/10 11:58:58.321, 21063, 49
2026/09/10 11:58:58.551, 21063, 68
2026/09/10 11:58:58.781, 21063, 75
2026/09/10 11:58:59.010, 21063, 41
2026/09/10 11:58:59.240, 21063, 48
2026/09/10 11:58:59.469, 21063, 48
2026/09/10 11:58:59.699, 21063, 49
2026/09/10 11:58:59.930, 21063, 51
2026/09/10 11:59:00.160, 21063, 58
2026/09/10 11:59:00.389, 21063, 48
2026/09/10 11:59:00.619, 21063, 48
2026/09/10 11:59:00.848, 21063, 48
2026/09/10 11:59:01.077, 21063, 49
2026/09/10 11:59:01.308, 21063, 61
2026/09/10 11:59:01.538, 21063, 75
2026/09/10 11:59:01.768, 21063, 48
2026/09/10 11:59:01.997, 21063, 48
2026/09/10 11:59:02.226, 21063, 48
2026/09/10 11:59:02.456, 21063, 49
2026/09/10 11:59:02.686, 21063, 68
2026/09/10 11:59:02.916, 21063, 75
2026/09/10 11:59:03.144, 21063, 42
2026/09/10 11:59:03.373, 21063, 49
2026/09/10 11:59:03.602, 21063, 49
2026/09/10 11:59:03.831, 21063, 50
2026/09/10 11:59:04.062, 21063, 74
2026/09/10 11:59:04.291, 21063, 62
2026/09/10 11:59:04.520, 21063, 45
2026/09/10 11:59:04.749, 21063, 48
2026/09/10 11:59:04.978, 21063, 49
2026/09/10 11:59:05.207, 21063, 60
2026/09/10 11:59:05.438, 21063, 69
2026/09/10 11:59:05.668, 21063, 51
2026/09/10 11:59:05.897, 21063, 48
2026/09/10 11:59:06.125, 21063, 48
2026/09/10 11:59:06.354, 21063, 49
2026/09/10 11:59:06.584, 21063, 68
2026/09/10 11:59:06.814, 21063, 75
2026/09/10 11:59:07.042, 21063, 43
2026/09/10 11:59:07.271, 21063, 49
2026/09/10 11:59:07.500, 21063, 49
2026/09/10 11:59:07.728, 21063, 49
2026/09/10 11:59:07.958, 21465, 46
2026/09/10 11:59:08.188, 21465, 75
2026/09/10 11:59:08.417, 21465, 39
2026/09/10 11:59:08.646, 21465, 49
2026/09/10 11:59:08.875, 21465, 49
2026/09/10 11:59:09.103, 21465, 49
2026/09/10 11:59:09.332, 21465, 57
2026/09/10 11:59:09.562, 21465, 73
2026/09/10 11:59:09.791, 21465, 52
2026/09/10 11:59:10.020, 21465, 49
2026/09/10 11:59:10.250, 21465, 49
2026/09/10 11:59:10.480, 21465, 49
2026/09/10 11:59:10.710, 21465, 66
2026/09/10 11:59:10.940, 21465, 74
2026/09/10 11:59:11.170, 21465, 43
2026/09/10 11:59:11.401, 21465, 49
2026/09/10 11:59:11.631, 21465, 49
2026/09/10 11:59:11.860, 21465, 46
2026/09/10 11:59:12.090, 21465, 74
2026/09/10 11:59:12.320, 21465, 75
2026/09/10 11:59:12.551, 21465, 40
2026/09/10 11:59:12.780, 21465, 48
2026/09/10 11:59:13.009, 21465, 49
2026/09/10 11:59:13.238, 22559, 47
2026/09/10 11:59:13.467, 22763, 62
2026/09/10 11:59:13.697, 22763, 75
2026/09/10 11:59:13.927, 22763, 50
2026/09/10 11:59:14.156, 22763, 49
2026/09/10 11:59:14.385, 22763, 49
2026/09/10 11:59:14.614, 22763, 49
2026/09/10 11:59:14.844, 22763, 70
2026/09/10 11:59:15.073, 22763, 75
2026/09/10 11:59:15.312, 22763, 39
2026/09/10 11:59:15.542, 22763, 49
2026/09/10 11:59:15.772, 22763, 49
2026/09/10 11:59:16.002, 22763, 49
2026/09/10 11:59:16.232, 22763, 75
2026/09/10 11:59:16.462, 22763, 68
2026/09/10 11:59:16.692, 22763, 41
2026/09/10 11:59:16.922, 22763, 49
2026/09/10 11:59:17.150, 22763, 49
2026/09/10 11:59:17.380, 22763, 49
2026/09/10 11:59:17.610, 22763, 59
2026/09/10 11:59:17.840, 22763, 49
2026/09/10 11:59:18.069, 22763, 48
2026/09/10 11:59:18.298, 22763, 49
2026/09/10 11:59:18.527, 22763, 48
2026/09/10 11:59:18.756, 22763, 49
2026/09/10 11:59:18.986, 22763, 66
2026/09/10 11:59:19.216, 22763, 75
2026/09/10 11:59:19.446, 22763, 48
2026/09/10 11:59:19.675, 22763, 48
2026/09/10 11:59:19.903, 22763, 49
2026/09/10 11:59:20.132, 22763, 46
2026/09/10 11:59:20.363, 22763, 73
2026/09/10 11:59:20.593, 22763, 75
2026/09/10 11:59:20.822, 22763, 11
2026/09/10 11:59:21.050, 22763, 35
2026/09/10 11:59:21.278, 22763, 35
2026/09/10 11:59:21.508, 22763, 33
2026/09/10 11:59:21.740, 22763, 33
2026/09/10 11:59:21.969, 22763, 33
2026/09/10 11:59:22.198, 22765, 33
2026/09/10 11:59:22.426, 22765, 1
2026/09/10 11:59:22.656, 22765, 0
2026/09/10 11:59:22.885, 22765, 0
2026/09/10 11:59:23.115, 22765, 0
2026/09/10 11:59:23.345, 22765, 0
2026/09/10 11:59:23.576, 22765, 0
2026/09/10 11:59:23.809, 22765, 0
